date_time,traffic_volume
2017-05-28 06:00:00,1018.7483691688813
2017-05-28 07:00:00,1401.304913075678
2017-05-28 08:00:00,2073.564330062795
2017-05-28 09:00:00,2953.3131073167956
2017-05-28 10:00:00,3576.795846596393
2017-05-28 11:00:00,4034.4026487253564
2017-05-28 12:00:00,4370.0058704988705
2017-05-28 13:00:00,4432.223326128694
2017-05-28 14:00:00,4364.672252672735
2017-05-28 15:00:00,4232.920955169229
2017-05-28 16:00:00,4248.55908542104
2017-05-28 16:00:00,4248.55908542104
2017-05-28 17:00:00,3989.393405767362
2017-05-28 18:00:00,3807.5476957254564
2017-05-28 19:00:00,3440.6720843927933
2017-05-28 20:00:00,2935.7563019331046
2017-05-28 21:00:00,2560.191082244973
2017-05-28 21:00:00,2560.191082244973
2017-05-28 22:00:00,1916.8286445143265
2017-05-28 22:00:00,1916.8286445143265
2017-05-28 23:00:00,1495.7275142331841
2017-05-29 00:00:00,746.0740385100617
2017-05-29 01:00:00,388.19520655682555
2017-05-29 02:00:00,337.8899853462826
2017-05-29 03:00:00,352.38700171910034
2017-05-29 04:00:00,820.8188709761274
2017-05-29 05:00:00,1301.1053892224377
2017-05-29 06:00:00,2915.5644129805155
2017-05-29 07:00:00,3408.3429901940235
2017-05-29 08:00:00,3229.0672266793304
2017-05-29 09:00:00,2685.783992711538
2017-05-29 10:00:00,2727.2477822409373
2017-05-29 11:00:00,2861.4564794007815
2017-05-29 11:00:00,2861.4564794007815
2017-05-29 12:00:00,3398.0647101203103
2017-05-29 12:00:00,3398.0647101203103
2017-05-29 13:00:00,3407.154911875855
2017-05-29 14:00:00,3709.023131875468
2017-05-29 15:00:00,4170.606938568703
2017-05-29 16:00:00,4853.198600530082
2017-05-29 17:00:00,4511.231424145773
2017-05-29 18:00:00,2984.829064763246
2017-05-29 19:00:00,2893.115032764541
2017-05-29 20:00:00,2667.8034682359857
2017-05-29 21:00:00,2308.797654341667
2017-05-29 22:00:00,1790.0424210980427
2017-05-29 23:00:00,1228.6630711515743
2017-05-30 00:00:00,638.8723687825062
2017-05-30 01:00:00,392.35126691278566
2017-05-30 02:00:00,342.04604570224274
2017-05-30 03:00:00,352.79777123278944
2017-05-30 04:00:00,825.8383250072185
2017-05-30 05:00:00,2589.695488841038
2017-05-30 06:00:00,5231.404920746237
2017-05-30 07:00:00,5709.976563560689
2017-05-30 08:00:00,5132.2985351299
2017-05-30 09:00:00,4562.34940068274
2017-05-30 10:00:00,4305.997123931995
2017-05-30 11:00:00,4605.211282263938
2017-05-30 12:00:00,4686.735881849884
2017-05-30 13:00:00,4695.82608360543
2017-05-30 13:00:00,4695.82608360543
2017-05-30 14:00:00,4998.6222254213635
2017-05-30 15:00:00,5531.598024591873
2017-05-30 16:00:00,6373.488626677463
2017-05-30 17:00:00,6134.256047654563
2017-05-30 18:00:00,4580.5788545541845
2017-05-30 19:00:00,3330.8405471104143
2017-05-30 20:00:00,2914.7187994162987
2017-05-30 21:00:00,2672.6738551565377
2017-05-30 22:00:00,2010.8807307448315
2017-05-30 23:00:00,1313.260227507308
2017-05-31 00:00:00,655.0938423254084
2017-05-31 01:00:00,396.2633908073532
2017-05-31 02:00:00,344.32041830503783
2017-05-31 03:00:00,358.8174346778556
2017-05-31 04:00:00,822.8092267632464
2017-05-31 05:00:00,2810.0706264689106
2017-05-31 06:00:00,5559.570607912759
2017-05-31 07:00:00,6064.384514495008
2017-05-31 08:00:00,5599.417635613686
2017-05-31 09:00:00,5001.366991910314
2017-05-31 10:00:00,4592.828078191775
2017-05-31 11:00:00,4718.349540810763
2017-05-31 12:00:00,4824.7127293205995
2017-05-31 13:00:00,4871.544153306636
2017-05-31 14:00:00,5133.815100082348
2017-05-31 15:00:00,5659.78710196984
2017-05-31 16:00:00,6436.2015363625505
2017-05-31 17:00:00,6095.553584869023
2017-05-31 18:00:00,4692.6851697809425
2017-05-31 19:00:00,3471.9221373433893
2017-05-31 20:00:00,2811.5175098262716
2017-05-31 21:00:00,2707.265698646847
2017-05-31 22:00:00,2027.8394072826554
2017-05-31 23:00:00,1340.498545476591
2017-06-01 00:00:00,774.60416513592
2017-06-01 01:00:00,403.34241276587323
2017-06-01 02:00:00,351.3994402635579
2017-06-01 03:00:00,360.86407473871174
2017-06-01 04:00:00,827.5344084411732
2017-06-01 05:00:00,2828.7044978291015
2017-06-01 06:00:00,5733.3800550542865
2017-06-01 07:00:00,6246.98056936968
2017-06-01 08:00:00,5831.708033940119
2017-06-01 09:00:00,5209.31102496236
2017-06-01 10:00:00,4689.550034027371
2017-06-01 11:00:00,4941.585219899606
2017-06-01 12:00:00,5102.561541659482
2017-06-01 13:00:00,5105.618654203002
2017-06-01 14:00:00,5346.7257319502
2017-06-01 15:00:00,5709.322003921873
2017-06-01 16:00:00,6351.397360878393
2017-06-01 17:00:00,6007.407572216419
2017-06-01 18:00:00,4802.263036496494
2017-06-01 19:00:00,3759.513346147359
2017-06-01 20:00:00,3314.7548234404567
2017-06-01 21:00:00,3131.282037098035
2017-06-01 22:00:00,2649.6946549797817
2017-06-01 23:00:00,1783.8202638522453
2017-06-02 00:00:00,899.8697903853262
2017-06-02 01:00:00,509.30456639260586
2017-06-02 02:00:00,382.2171694468453
2017-06-02 03:00:00,389.7681152686199
2017-06-02 04:00:00,797.603883649048
2017-06-02 05:00:00,2589.6874989103994
2017-06-02 06:00:00,5345.397092301146
2017-06-02 07:00:00,6011.919573949335
2017-06-02 08:00:00,5545.588192353135
2017-06-02 09:00:00,5036.760057530158
2017-06-02 10:00:00,4762.943428156163
2017-06-02 11:00:00,5054.689236127956
2017-06-02 12:00:00,5308.41780141035
2017-06-02 13:00:00,5309.332622499937
2017-06-02 14:00:00,5502.49428357472
2017-06-02 15:00:00,5746.702732181537
2017-06-02 16:00:00,5957.600623560361
2017-06-02 17:00:00,5386.566691046466
2017-06-02 18:00:00,4821.475193442717
2017-06-02 19:00:00,3669.5113719023702
2017-06-02 20:00:00,3262.54203554605
2017-06-02 21:00:00,3155.94419037455
2017-06-02 22:00:00,2897.878971021992
2017-06-02 23:00:00,2032.9918380774761
2017-06-03 00:00:00,1449.6537024016452
2017-06-03 01:00:00,871.1259400769385
2017-06-03 02:00:00,672.1578886781281
2017-06-03 03:00:00,434.4291693668077
2017-06-03 04:00:00,454.69018323934995
2017-06-03 05:00:00,801.8509869230262
2017-06-03 06:00:00,1492.5288821733425
2017-06-03 07:00:00,2189.1478075647406
2017-06-03 08:00:00,3124.2996091528457
2017-06-03 09:00:00,3841.349748842032
2017-06-03 10:00:00,4226.5607376322305
2017-06-03 11:00:00,4540.128136364292
2017-06-03 12:00:00,4747.043150316428
2017-06-03 13:00:00,4735.549337720836
2017-06-03 14:00:00,4748.674096057701
2017-06-03 15:00:00,4650.014697278435
2017-06-03 16:00:00,4591.907350117927
2017-06-03 17:00:00,4428.98639806984
2017-06-03 18:00:00,4232.029784121396
2017-06-03 19:00:00,3517.038968235552
2017-06-03 20:00:00,3198.7906613883097
2017-06-03 21:00:00,3141.2124623500767
2017-06-03 22:00:00,3076.0414657683077
2017-06-03 23:00:00,2316.311091548817
2017-06-04 00:00:00,1528.5031055942861
2017-06-04 01:00:00,941.6729234858517
2017-06-04 02:00:00,672.1578886781281
2017-06-04 03:00:00,434.4291693668077
2017-06-04 04:00:00,406.10382895205674
2017-06-04 05:00:00,619.578409910814
2017-06-04 06:00:00,1091.2742562297105
2017-06-04 07:00:00,1496.9593136720541
2017-06-04 08:00:00,2276.7372813069564
2017-06-04 09:00:00,3118.2174687773927
2017-06-04 10:00:00,3793.9408320894327
2017-06-04 11:00:00,4125.712965152277
2017-06-04 12:00:00,4497.993366142993
2017-06-04 13:00:00,4577.804665509996
2017-06-04 14:00:00,4572.536734362786
2017-06-04 15:00:00,4551.075095457676
2017-06-04 16:00:00,4466.050182060273
2017-06-04 17:00:00,4306.420072050148
2017-06-04 18:00:00,4041.95142981533
2017-06-04 19:00:00,3539.2894680357813
2017-06-04 20:00:00,3127.238345003474
2017-06-04 21:00:00,2749.4931412908372
2017-06-04 22:00:00,2155.3784716177965
2017-06-04 23:00:00,1545.099108753673
2017-06-05 00:00:00,647.2767450558077
2017-06-05 01:00:00,403.95642289485914
2017-06-05 02:00:00,353.65120168431616
2017-06-05 03:00:00,368.14821805713393
2017-06-05 04:00:00,837.1023254058628
2017-06-05 05:00:00,2556.951666419021
2017-06-05 06:00:00,4993.263805697015
2017-06-05 07:00:00,5422.142409768349
2017-06-05 08:00:00,5178.516471462218
2017-06-05 09:00:00,4498.410287442229
2017-06-05 10:00:00,4281.813576823402
2017-06-05 11:00:00,4442.260733701426
2017-06-05 12:00:00,4616.1893165915335
2017-06-05 13:00:00,4628.8203274203315
2017-06-05 14:00:00,4941.587047074118
2017-06-05 15:00:00,5348.157174636638
2017-06-05 16:00:00,6095.465396499297
2017-06-05 17:00:00,5781.254273313747
2017-06-05 18:00:00,4368.013203274103
2017-06-05 19:00:00,3226.127513118651
2017-06-05 20:00:00,2677.2917451216863
2017-06-05 21:00:00,2477.0787660229385
2017-06-05 22:00:00,1894.3363118376553
2017-06-05 23:00:00,1189.2223697184736
2017-06-06 00:00:00,647.2767450558077
2017-06-06 01:00:00,403.95642289485914
2017-06-06 02:00:00,353.65120168431616
2017-06-06 03:00:00,368.14821805713393
2017-06-06 04:00:00,839.8634175167815
2017-06-06 05:00:00,2754.1587504312415
2017-06-06 06:00:00,5729.701060294221
2017-06-06 07:00:00,6215.40497720747
2017-06-06 08:00:00,5787.887288286027
2017-06-06 09:00:00,5017.822562844436
2017-06-06 10:00:00,4499.832106077795
2017-06-06 11:00:00,4688.623200665624
2017-06-06 12:00:00,4839.670802813445
2017-06-06 13:00:00,4818.765617833166
2017-06-06 14:00:00,5181.962537953202
2017-06-06 15:00:00,5591.048109487274
2017-06-06 16:00:00,6417.854243245306
2017-06-06 17:00:00,6067.584074788365
2017-06-06 18:00:00,4627.484422033902
2017-06-06 19:00:00,3382.5086580099237
2017-06-06 20:00:00,3007.1653479976
2017-06-06 21:00:00,2722.0909814737606
2017-06-06 22:00:00,2100.711178903823
2017-06-06 23:00:00,1425.8819455238986
2017-06-07 00:00:00,678.5455692681898
2017-06-07 01:00:00,411.6138376316977
2017-06-07 02:00:00,359.6708651293823
2017-06-07 03:00:00,372.84252718741874
2017-06-07 04:00:00,833.6335395640374
2017-06-07 05:00:00,2824.4037815839256
2017-06-07 06:00:00,5730.169519541531
2017-06-07 07:00:00,6340.50851323776
2017-06-07 08:00:00,5672.362329842599
2017-06-07 09:00:00,5119.291849364074
2017-06-07 10:00:00,4567.7460794386925
2017-06-07 11:00:00,4788.331725321751
2017-06-07 12:00:00,4955.766972290409
2017-06-07 13:00:00,4956.681793379997
2017-06-07 14:00:00,5221.684140442874
2017-06-07 15:00:00,5641.189523041342
2017-06-07 16:00:00,6363.47666782216
2017-06-07 17:00:00,6013.206499365222
2017-06-07 18:00:00,4689.609810836455
2017-06-07 19:00:00,3443.6514153535904
2017-06-07 20:00:00,2890.892364905169
2017-06-07 20:00:00,2890.892364905169
2017-06-07 21:00:00,2636.430838738625
2017-06-07 21:00:00,2636.430838738625
2017-06-07 22:00:00,2005.9380697875931
2017-06-07 23:00:00,1290.9693786033856
2017-06-07 23:00:00,1290.9693786033856
2017-06-08 00:00:00,775.2859522500563
2017-06-08 01:00:00,411.6138376316977
2017-06-08 02:00:00,359.6708651293823
2017-06-08 03:00:00,374.1678815022001
2017-06-08 04:00:00,833.3913464760493
2017-06-08 05:00:00,2868.9811677406633
2017-06-08 06:00:00,5682.690772449918
2017-06-08 07:00:00,6319.966329452221
2017-06-08 08:00:00,5830.454697263676
2017-06-08 09:00:00,5180.249990817998
2017-06-08 10:00:00,4673.661890703088
2017-06-08 11:00:00,4914.5672545471
2017-06-08 12:00:00,5099.091554430358
2017-06-08 13:00:00,5104.712050155003
2017-06-08 14:00:00,5360.220135482845
2017-06-08 15:00:00,5755.450080927941
2017-06-08 16:00:00,6480.853207947554
2017-06-08 17:00:00,6093.931737898367
2017-06-08 18:00:00,4815.2405307718145
2017-06-08 19:00:00,3793.171584137521
2017-06-08 20:00:00,3359.0953431372177
2017-06-08 21:00:00,3242.269704574752
2017-06-08 22:00:00,2746.424831146859
2017-06-08 23:00:00,1803.2542388626014
2017-06-09 00:00:00,907.9710705037629
2017-06-09 01:00:00,510.6299207073872
2017-06-09 02:00:00,383.5425237616266
2017-06-09 03:00:00,398.0395401344444
2017-06-09 04:00:00,805.8753085148724
2017-06-09 05:00:00,2675.89492598987
2017-06-09 06:00:00,5481.399263793044
2017-06-09 07:00:00,6171.643038438594
2017-06-09 08:00:00,5660.820775952788
2017-06-09 09:00:00,5068.687951816516
2017-06-09 10:00:00,4739.440357812075
2017-06-09 11:00:00,5035.723100109557
2017-06-09 12:00:00,5245.239199479222
2017-06-09 13:00:00,5260.886908611514
2017-06-09 14:00:00,5442.745073863887
2017-06-09 15:00:00,5722.139428283701
2017-06-09 16:00:00,6078.632528386945
2017-06-09 17:00:00,5502.373944336704
2017-06-09 18:00:00,4856.638685647783
2017-06-09 19:00:00,3746.1115713525055
2017-06-09 20:00:00,3287.313948906265
2017-06-09 21:00:00,3152.4252834215654
2017-06-09 22:00:00,2935.421571924914
2017-06-09 23:00:00,2078.02441726191
2017-06-10 00:00:00,1437.7291054600046
2017-06-10 01:00:00,866.790980886986
2017-06-10 02:00:00,651.5065492581105
2017-06-10 03:00:00,434.4291693668077
2017-06-10 04:00:00,454.69018323934995
2017-06-10 05:00:00,819.1581093335728
2017-06-10 06:00:00,1559.3779742748432
2017-06-10 07:00:00,2222.9606609042858
2017-06-10 08:00:00,3104.1025460028295
2017-06-10 09:00:00,3863.005110931595
2017-06-10 10:00:00,4268.085470270051
2017-06-10 11:00:00,4652.556671061407
2017-06-10 12:00:00,4796.642858827166
2017-06-10 13:00:00,4790.2528237664155
2017-06-10 14:00:00,4783.737332046425
2017-06-10 15:00:00,4739.274362586451
2017-06-10 16:00:00,4669.842861142506
2017-06-10 17:00:00,4505.463253526443
